categories,documentation-url,end-date,entry-date,geography,geometry,legislation,name,notes,organisation,point,reference,start-date,slug
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495732#11495732,,2021-06-23,housing-allocation:WLP7.10,"MULTIPOLYGON (((1.542124 52.395268,1.541529 52.395927,1.542292 52.396164,1.542973 52.395672,1.542977 52.395633,1.542853 52.395483,1.542124 52.395268)))",,"Land at Toodley Farm, Station Road, Brampton",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-10
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495828#11495828,,2021-06-23,housing-allocation:WLP7.11,"MULTIPOLYGON (((1.502587 52.393583,1.502242 52.394084,1.503052 52.394392,1.503693 52.394842,1.504594 52.393485,1.503158 52.393061,1.503252 52.392930,1.503050 52.392853,1.502587 52.393583)))",,"Land south of Hogg Lane, Ilketshall St Lawrence",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-11
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495956#11495956,,2021-06-23,housing-allocation:WLP7.12,"MULTIPOLYGON (((1.691558 52.531474,1.692644 52.531657,1.692589 52.531841,1.692855 52.531880,1.693235 52.531417,1.691661 52.531157,1.691558 52.531474)))",,"Land east of The Street, Lound",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-12
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11496084#11496084,,2021-06-23,housing-allocation:WLP7.13,"MULTIPOLYGON (((1.662512 52.436647,1.662531 52.436684,1.663352 52.436042,1.663276 52.435817,1.662281 52.436184,1.662512 52.436647)))",,"Land north of Chapel Road, Mutford",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-13
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11496212#11496212,,2021-06-23,housing-allocation:WLP7.14,"MULTIPOLYGON (((1.539406 52.429328,1.537741 52.429223,1.537666 52.429653,1.537256 52.429639,1.537056 52.430899,1.539133 52.431022,1.539406 52.429328)))",,"Land north of School Road, Ringsfield",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-14
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11496340#11496340,,2021-06-23,housing-allocation:WLP7.15,"MULTIPOLYGON (((1.446870 52.378639,1.446722 52.378869,1.445819 52.379708,1.445822 52.379774,1.447149 52.379964,1.447305 52.379573,1.447927 52.379654,1.448218 52.378854,1.446870 52.378639)))",,"Land east of Mill Road, Rumburgh",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-15
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11496404#11496404,,2021-06-23,housing-allocation:WLP7.16,"MULTIPOLYGON (((1.581483 52.407685,1.581516 52.406420,1.580999 52.406426,1.580988 52.407026,1.580455 52.407034,1.580432 52.407222,1.580983 52.407221,1.581020 52.407339,1.580994 52.407362,1.580971 52.407672,1.581483 52.407685)))",,"Land east of Woodfield Close, Willingham",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-16
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11496532#11496532,,2021-06-23,housing-allocation:WLP7.17,"MULTIPOLYGON (((1.541452 52.380710,1.541974 52.380508,1.541874 52.380413,1.541350 52.380633,1.540691 52.380137,1.539219 52.380621,1.539926 52.381200,1.541452 52.380710)))",,"Land west of Lock's Road, Westhall",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-17
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495700#11495700,,2021-06-23,housing-allocation:WLP7.2,"MULTIPOLYGON (((1.636128 52.445657,1.636125 52.445746,1.637073 52.447420,1.637760 52.447490,1.639508 52.447540,1.639875 52.447230,1.639880 52.447163,1.639828 52.447075,1.638024 52.446205,1.637201 52.445901,1.636128 52.445657)))",,"Land between The Street and A146, Barnby",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-2
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11494996#11494996,,2021-06-23,housing-allocation:WLP7.3,"MULTIPOLYGON (((1.697936 52.520575,1.698286 52.519976,1.698623 52.520049,1.699030 52.519390,1.697954 52.519274,1.697426 52.520246,1.697323 52.520420,1.697289 52.520414,1.697268 52.520451,1.697252 52.520581,1.697936 52.520575)))",,"Land south of Lound Road, Blundeston",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-3
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495060#11495060,,2021-06-23,housing-allocation:WLP7.4,"MULTIPOLYGON (((1.707597 52.520575,1.710058 52.520624,1.710047 52.520967,1.710572 52.520948,1.710557 52.519627,1.709717 52.519571,1.709745 52.519345,1.709259 52.519276,1.709196 52.519510,1.709035 52.519487,1.708959 52.519685,1.708047 52.519602,1.707895 52.519901,1.707918 52.519929,1.707597 52.520575)))",,"Land north of Pickwick Drive, Blundeston",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-4
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495188#11495188,,2021-06-23,housing-allocation:WLP7.5,"MULTIPOLYGON (((1.658740 52.517277,1.660223 52.517433,1.660999 52.517106,1.661117 52.517099,1.660855 52.516923,1.660159 52.517251,1.659859 52.517250,1.659875 52.517113,1.660329 52.517028,1.659896 52.516758,1.659934 52.516730,1.659794 52.516648,1.659609 52.516746,1.659464 52.516690,1.659095 52.517008,1.658914 52.516974,1.658740 52.517277)))",,"Land north of The Street, Somerleyton",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-5
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495252#11495252,,2021-06-23,housing-allocation:WLP7.6,"MULTIPOLYGON (((1.659256 52.515192,1.659224 52.515155,1.659656 52.514071,1.659606 52.513997,1.659567 52.513782,1.659560 52.513133,1.659428 52.513122,1.658663 52.513248,1.657969 52.515238,1.658668 52.515477,1.659256 52.515192)))",,"Mill Farm Field, Somerleyton",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-6
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495380#11495380,,2021-06-23,housing-allocation:WLP7.7,"MULTIPOLYGON (((1.625781 52.357123,1.623935 52.356868,1.623905 52.356895,1.623904 52.357200,1.623939 52.357252,1.623905 52.357431,1.624090 52.357427,1.624452 52.357559,1.624722 52.357771,1.624817 52.357763,1.625381 52.357879,1.625781 52.357123)))",,"Land north of Elms Lane, Wangford",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-7
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11495508#11495508,,2021-06-23,housing-allocation:WLP7.8,"MULTIPOLYGON (((1.665583 52.386795,1.665977 52.387767,1.666008 52.388091,1.665991 52.388218,1.668603 52.387932,1.668927 52.387870,1.668870 52.387752,1.669440 52.387617,1.669031 52.386772,1.669057 52.386695,1.669008 52.386475,1.667257 52.386573,1.666768 52.385692,1.665829 52.385892,1.665182 52.385901,1.665269 52.386173,1.665583 52.386795)))",,"Land north of Chapel Road, Wrentham",,local-authority-eng:ESK,,,,/housing-allocation/housing-allocation/WLP7-8
